id,word,url,scrape_time,status,error
1089,fífarasin,https://glosbe.com/yo/en/f%C3%ADfarasin,2025-05-08 07:45:33,success,
1090,fífi-ẹ̀dà-fáìlì-ṣọwọ́,https://glosbe.com/yo/en/f%C3%ADfi-%E1%BA%B9%CC%80d%C3%A0-f%C3%A1%C3%ACl%C3%AC-%E1%B9%A3%E1%BB%8Dw%E1%BB%8D%CC%81,2025-05-08 07:47:58,success,
1091,fífi-ọ̀rọ̀-yí-àwòrán-ká,https://glosbe.com/yo/en/f%C3%ADfi-%E1%BB%8D%CC%80r%E1%BB%8D%CC%80-y%C3%AD-%C3%A0w%C3%B2r%C3%A1n-k%C3%A1,2025-05-08 07:52:12,success,
1092,fífínjú,https://glosbe.com/yo/en/f%C3%ADf%C3%ADnj%C3%BA,2025-05-08 07:55:32,success,
1093,fífẹ̀,https://glosbe.com/yo/en/f%C3%ADf%E1%BA%B9%CC%80,2025-05-08 07:52:54,success,
1094,fífẹ̀ ojúnà détà,https://glosbe.com/yo/en/f%C3%ADf%E1%BA%B9%CC%80%20oj%C3%BAn%C3%A0%20d%C3%A9t%C3%A0,2025-05-08 07:47:04,success,
1095,Fíjì,https://glosbe.com/yo/en/F%C3%ADj%C3%AC,2025-05-08 07:41:10,success,
1096,fínlándì,https://glosbe.com/yo/en/f%C3%ADnl%C3%A1nd%C3%AC,2025-05-08 07:45:43,success,
1097,Fínlándì,https://glosbe.com/yo/en/F%C3%ADnl%C3%A1nd%C3%AC,2025-05-08 07:58:19,success,
1098,físíksì,https://glosbe.com/yo/en/f%C3%ADs%C3%ADks%C3%AC,2025-05-08 07:40:26,success,
1099,Físíksì,https://glosbe.com/yo/en/F%C3%ADs%C3%ADks%C3%AC,2025-05-08 07:45:27,success,
1100,físíìsì,https://glosbe.com/yo/en/f%C3%ADs%C3%AD%C3%ACs%C3%AC,2025-05-08 07:53:49,success,
1101,Fíìmù Aládàáṣiṣẹ́,https://glosbe.com/yo/en/F%C3%AD%C3%ACm%C3%B9%20Al%C3%A1d%C3%A0%C3%A1%E1%B9%A3i%E1%B9%A3%E1%BA%B9%CC%81,2025-05-08 07:47:40,success,
1102,fò,https://glosbe.com/yo/en/f%C3%B2,2025-05-08 07:42:51,success,
1103,fódà,https://glosbe.com/yo/en/f%C3%B3d%C3%A0,2025-05-08 07:37:29,success,
1104,fódà alájọpín,https://glosbe.com/yo/en/f%C3%B3d%C3%A0%20al%C3%A1j%E1%BB%8Dp%C3%ADn,2025-05-08 07:57:30,success,
1105,Fódà ti a mu dọ́gba,https://glosbe.com/yo/en/F%C3%B3d%C3%A0%20ti%20a%20mu%20d%E1%BB%8D%CC%81gba,2025-05-08 07:40:41,success,
1106,fódà ti a mu dọ́gba,https://glosbe.com/yo/en/f%C3%B3d%C3%A0%20ti%20a%20mu%20d%E1%BB%8D%CC%81gba,2025-05-08 07:58:32,success,
1107,Fódà Wẹ́ẹ̀bù,https://glosbe.com/yo/en/F%C3%B3d%C3%A0%20W%E1%BA%B9%CC%81%E1%BA%B9%CC%80b%C3%B9,2025-05-08 07:42:15,success,
1108,fódà ìpìlẹ̀,https://glosbe.com/yo/en/f%C3%B3d%C3%A0%20%C3%ACp%C3%ACl%E1%BA%B9%CC%80,2025-05-08 07:45:20,success,
1109,fótò onídíjítà,https://glosbe.com/yo/en/f%C3%B3t%C3%B2%20on%C3%ADd%C3%ADj%C3%ADt%C3%A0,2025-05-08 07:42:31,success,
1110,fóònù,https://glosbe.com/yo/en/f%C3%B3%C3%B2n%C3%B9,2025-05-08 07:48:20,success,
1111,fóònù alágbèéká,https://glosbe.com/yo/en/f%C3%B3%C3%B2n%C3%B9%20al%C3%A1gb%C3%A8%C3%A9k%C3%A1,2025-05-08 07:40:49,success,
1112,fún,https://glosbe.com/yo/en/f%C3%BAn,2025-05-08 07:49:20,success,
1113,fún láyè,https://glosbe.com/yo/en/f%C3%BAn%20l%C3%A1y%C3%A8,2025-05-08 07:53:18,success,
1114,fún láàyè,https://glosbe.com/yo/en/f%C3%BAn%20l%C3%A1%C3%A0y%C3%A8,2025-05-08 07:48:04,success,
1115,Fún Lááyè,https://glosbe.com/yo/en/F%C3%BAn%20L%C3%A1%C3%A1y%C3%A8,2025-05-08 07:42:23,success,
1116,fún pọ̀,https://glosbe.com/yo/en/f%C3%BAn%20p%E1%BB%8D%CC%80,2025-05-08 07:56:57,success,
1117,fún un lẹ́mìí,https://glosbe.com/yo/en/f%C3%BAn%20un%20l%E1%BA%B9%CC%81m%C3%AC%C3%AD,2025-05-08 07:41:21,success,
1118,fún wàrà,https://glosbe.com/yo/en/f%C3%BAn%20w%C3%A0r%C3%A0,2025-05-08 07:43:57,success,
1119,fún-lágbára,https://glosbe.com/yo/en/f%C3%BAn-l%C3%A1gb%C3%A1ra,2025-05-08 07:50:04,success,
1120,fúnkátúká,https://glosbe.com/yo/en/f%C3%BAnk%C3%A1t%C3%BAk%C3%A1,2025-05-08 07:47:17,success,
1121,fẹ,https://glosbe.com/yo/en/f%E1%BA%B9,2025-05-08 07:45:13,success,
1122,fẹ̀yànsẹ́,https://glosbe.com/yo/en/f%E1%BA%B9%CC%80y%C3%A0ns%E1%BA%B9%CC%81,2025-05-08 07:52:47,success,
1123,fẹ̀yìntì,https://glosbe.com/yo/en/f%E1%BA%B9%CC%80y%C3%ACnt%C3%AC,2025-05-08 07:41:51,success,
1124,fẹ́,https://glosbe.com/yo/en/f%E1%BA%B9%CC%81,2025-05-08 07:57:15,success,
1125,fẹ́lẹ́fẹ́lẹ́,https://glosbe.com/yo/en/f%E1%BA%B9%CC%81l%E1%BA%B9%CC%81f%E1%BA%B9%CC%81l%E1%BA%B9%CC%81,2025-05-08 07:46:55,success,
1126,Fẹ́rmíọ̀m,https://glosbe.com/yo/en/F%E1%BA%B9%CC%81rm%C3%AD%E1%BB%8D%CC%80m,2025-05-08 07:39:40,success,
1127,fẹ́ràn,https://glosbe.com/yo/en/f%E1%BA%B9%CC%81r%C3%A0n,2025-05-08 07:43:33,success,
1128,fọ,https://glosbe.com/yo/en/f%E1%BB%8D,2025-05-08 07:38:26,success,
1129,fọntọn-fọntọn,https://glosbe.com/yo/en/f%E1%BB%8Dnt%E1%BB%8Dn-f%E1%BB%8Dnt%E1%BB%8Dn,2025-05-08 07:55:51,success,
1130,fọnẹ́tíìkì,https://glosbe.com/yo/en/f%E1%BB%8Dn%E1%BA%B9%CC%81t%C3%AD%C3%ACk%C3%AC,2025-05-08 07:46:30,success,
1131,fọwọ́ kàn,https://glosbe.com/yo/en/f%E1%BB%8Dw%E1%BB%8D%CC%81%20k%C3%A0n,2025-05-08 07:52:04,success,
1132,fọwọ́ sí,https://glosbe.com/yo/en/f%E1%BB%8Dw%E1%BB%8D%CC%81%20s%C3%AD,2025-05-08 07:55:16,success,
1133,fọ̀rọ̀ wá lẹ́nu wò,https://glosbe.com/yo/en/f%E1%BB%8D%CC%80r%E1%BB%8D%CC%80%20w%C3%A1%20l%E1%BA%B9%CC%81nu%20w%C3%B2,2025-05-08 07:40:11,success,
1134,fọ̀rọ̀ránṣẹ́,https://glosbe.com/yo/en/f%E1%BB%8D%CC%80r%E1%BB%8D%CC%80r%C3%A1n%E1%B9%A3%E1%BA%B9%CC%81,2025-05-08 07:51:15,success,
1135,Fọ̀rọ̀ṣọnà,https://glosbe.com/yo/en/F%E1%BB%8D%CC%80r%E1%BB%8D%CC%80%E1%B9%A3%E1%BB%8Dn%C3%A0,2025-05-08 07:52:20,success,
1136,fọ́ túútúú,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81%20t%C3%BA%C3%BAt%C3%BA%C3%BA,2025-05-08 07:49:45,success,
1137,fọ́jú,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81j%C3%BA,2025-05-08 07:43:42,success,
1138,fọ́múlà,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81m%C3%BAl%C3%A0,2025-05-08 07:41:36,success,
1139,fọ́múlà aṣèfẹsẹ̀múlẹ̀,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81m%C3%BAl%C3%A0%20a%E1%B9%A3%C3%A8f%E1%BA%B9s%E1%BA%B9%CC%80m%C3%BAl%E1%BA%B9%CC%80,2025-05-08 07:49:15,success,
1140,fọ́nnu,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81nnu,2025-05-08 07:54:33,success,
1141,fọ́nrán,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81nr%C3%A1n,2025-05-08 07:53:42,success,
1142,fọ́nrán ìpàrokò,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81nr%C3%A1n%20%C3%ACp%C3%A0rok%C3%B2,2025-05-08 07:51:21,success,
1143,Fọ́tò,https://glosbe.com/yo/en/F%E1%BB%8D%CC%81t%C3%B2,2025-05-08 07:42:37,success,
1144,Fọ́tòyíyà,https://glosbe.com/yo/en/F%E1%BB%8D%CC%81t%C3%B2y%C3%ADy%C3%A0,2025-05-08 07:56:00,success,
1145,fọ́ọ̀mù,https://glosbe.com/yo/en/f%E1%BB%8D%CC%81%E1%BB%8D%CC%80m%C3%B9,2025-05-08 07:52:38,success,
1146,ga,https://glosbe.com/yo/en/ga,2025-05-08 08:04:57,success,
1147,Gabon,https://glosbe.com/yo/en/Gabon,2025-05-08 08:02:47,success,
1148,gadolinium,https://glosbe.com/yo/en/gadolinium,2025-05-08 08:07:23,success,
1149,Gadolinium,https://glosbe.com/yo/en/Gadolinium,2025-05-08 08:09:56,success,
1150,Gallium,https://glosbe.com/yo/en/Gallium,2025-05-08 08:01:23,success,
1151,gallium,https://glosbe.com/yo/en/gallium,2025-05-08 08:11:13,success,
1152,gan,https://glosbe.com/yo/en/gan,2025-05-08 08:06:59,success,
1153,gan-an,https://glosbe.com/yo/en/gan-an,2025-05-08 08:08:50,success,
1154,gangan,https://glosbe.com/yo/en/gangan,2025-05-08 08:00:42,success,
1155,Garawa,https://glosbe.com/yo/en/Garawa,2025-05-08 08:01:48,success,
1156,garawa,https://glosbe.com/yo/en/garawa,2025-05-08 08:04:21,success,
1157,gba ipò,https://glosbe.com/yo/en/gba%20ip%C3%B2,2025-05-08 08:45:09,success,
1158,gbajúmò,https://glosbe.com/yo/en/gbaj%C3%BAm%C3%B2,2025-05-08 08:31:20,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gbaj%C3%BAm%C3%B2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EC07610>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1159,gbangba,https://glosbe.com/yo/en/gbangba,2025-05-08 08:44:54,success,
1160,gbaradì,https://glosbe.com/yo/en/gbarad%C3%AC,2025-05-08 08:45:58,success,
1161,gbe,https://glosbe.com/yo/en/gbe,2025-05-08 08:27:48,success,
1162,gberingberin,https://glosbe.com/yo/en/gberingberin,2025-05-08 08:24:26,success,
1163,gbiná,https://glosbe.com/yo/en/gbin%C3%A1,2025-05-08 08:22:54,success,
1164,gbo,https://glosbe.com/yo/en/gbo,2025-05-08 08:32:07,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gbo (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF15450>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1165,gbogbo,https://glosbe.com/yo/en/gbogbo,2025-05-08 08:18:04,success,
1166,gbogbo gbòò,https://glosbe.com/yo/en/gbogbo%20gb%C3%B2%C3%B2,2025-05-08 08:23:55,success,
1167,Gbogbo Ìpawó Orílẹ̀-èdè,https://glosbe.com/yo/en/Gbogbo%20%C3%8Cpaw%C3%B3%20Or%C3%ADl%E1%BA%B9%CC%80-%C3%A8d%C3%A8,2025-05-08 08:20:59,success,
1168,Gbogbo ìpèsè,https://glosbe.com/yo/en/Gbogbo%20%C3%ACp%C3%A8s%C3%A8,2025-05-08 08:46:57,success,
1169,gbogbogbòò,https://glosbe.com/yo/en/gbogbogb%C3%B2%C3%B2,2025-05-08 08:26:53,success,
1170,gbogbohun,https://glosbe.com/yo/en/gbogbohun,2025-05-08 08:44:39,success,
1171,gbogboǹṣe,https://glosbe.com/yo/en/gbogbo%C7%B9%E1%B9%A3e,2025-05-08 08:46:14,success,
1172,Gbogboǹṣe Ìṣọ́nà,https://glosbe.com/yo/en/Gbogbo%C7%B9%E1%B9%A3e%20%C3%8C%E1%B9%A3%E1%BB%8D%CC%81n%C3%A0,2025-05-08 08:21:26,success,
1173,Gbohùngbohùn,https://glosbe.com/yo/en/Gboh%C3%B9ngboh%C3%B9n,2025-05-08 08:45:18,success,
1174,gbohùngbohùn,https://glosbe.com/yo/en/gboh%C3%B9ngboh%C3%B9n,2025-05-08 08:48:12,success,
1175,gbohùngbohùn àtẹ̀bọtí,https://glosbe.com/yo/en/gboh%C3%B9ngboh%C3%B9n%20%C3%A0t%E1%BA%B9%CC%80b%E1%BB%8Dt%C3%AD,2025-05-08 08:44:30,success,
1176,Gbona,https://glosbe.com/yo/en/Gbona,2025-05-08 08:19:00,success,
1177,gbona,https://glosbe.com/yo/en/gbona,2025-05-08 08:38:14,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gbona (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF16850>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1178,gbà,https://glosbe.com/yo/en/gb%C3%A0,2025-05-08 08:33:39,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A0 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF14B90>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1179,gbà là,https://glosbe.com/yo/en/gb%C3%A0%20l%C3%A0,2025-05-08 08:42:12,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A0%20l%C3%A0 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EC07610>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1180,gbà á,https://glosbe.com/yo/en/gb%C3%A0%20%C3%A1,2025-05-08 08:37:27,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A0%20%C3%A1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF16490>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1181,gbàdúrà,https://glosbe.com/yo/en/gb%C3%A0d%C3%BAr%C3%A0,2025-05-08 08:38:59,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A0d%C3%BAr%C3%A0 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF16AD0>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1182,gbàgbé,https://glosbe.com/yo/en/gb%C3%A0gb%C3%A9,2025-05-08 08:45:23,success,
1183,gbàgbọ́,https://glosbe.com/yo/en/gb%C3%A0gb%E1%BB%8D%CC%81,2025-05-08 08:47:05,success,
1184,gbàgede,https://glosbe.com/yo/en/gb%C3%A0gede,2025-05-08 08:46:24,success,
1185,Gbàgede Fọ́tò Windows,https://glosbe.com/yo/en/Gb%C3%A0gede%20F%E1%BB%8D%CC%81t%C3%B2%20Windows,2025-05-08 08:19:30,success,
1186,Gbàgede Gájẹ́ẹ̀tì Ojú-iṣẹ́,https://glosbe.com/yo/en/Gb%C3%A0gede%20G%C3%A1j%E1%BA%B9%CC%81%E1%BA%B9%CC%80t%C3%AC%20Oj%C3%BA-i%E1%B9%A3%E1%BA%B9%CC%81,2025-05-08 08:47:55,success,
1187,Gbàgede Wínńdò,https://glosbe.com/yo/en/Gb%C3%A0gede%20W%C3%ADn%C5%84d%C3%B2,2025-05-08 08:28:15,success,
1188,gbá nàlù,https://glosbe.com/yo/en/gb%C3%A1%20n%C3%A0l%C3%B9,2025-05-08 08:46:06,success,
1189,gbádùn,https://glosbe.com/yo/en/gb%C3%A1d%C3%B9n,2025-05-08 08:35:10,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A1d%C3%B9n (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF15D10>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1190,gbágùúdá,https://glosbe.com/yo/en/gb%C3%A1g%C3%B9%C3%BAd%C3%A1,2025-05-08 08:45:40,success,
1191,gbáko,https://glosbe.com/yo/en/gb%C3%A1ko,2025-05-08 08:46:30,success,
1192,gbálẹ̀,https://glosbe.com/yo/en/gb%C3%A1l%E1%BA%B9%CC%80,2025-05-08 08:41:23,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A1l%E1%BA%B9%CC%80 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF17610>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1193,Gbèdéke Ìpàrokò,https://glosbe.com/yo/en/Gb%C3%A8d%C3%A9ke%20%C3%8Cp%C3%A0rok%C3%B2,2025-05-08 08:26:24,success,
1194,gbèsè,https://glosbe.com/yo/en/gb%C3%A8s%C3%A8,2025-05-08 08:47:41,success,
1195,gbé,https://glosbe.com/yo/en/gb%C3%A9,2025-05-08 08:24:57,success,
1196,gbé ga,https://glosbe.com/yo/en/gb%C3%A9%20ga,2025-05-08 08:25:54,success,
1197,gbé mì,https://glosbe.com/yo/en/gb%C3%A9%20m%C3%AC,2025-05-08 08:16:34,error,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
1198,gbé ní ìyàwó,https://glosbe.com/yo/en/gb%C3%A9%20n%C3%AD%20%C3%ACy%C3%A0w%C3%B3,2025-05-08 08:46:36,success,
1199,gbé sílẹ̀,https://glosbe.com/yo/en/gb%C3%A9%20s%C3%ADl%E1%BA%B9%CC%80,2025-05-08 08:29:00,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A9%20s%C3%ADl%E1%BA%B9%CC%80 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EC06E90>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1200,gbé sípò àìṣeélò,https://glosbe.com/yo/en/gb%C3%A9%20s%C3%ADp%C3%B2%20%C3%A0%C3%AC%E1%B9%A3e%C3%A9l%C3%B2,2025-05-08 08:47:21,success,
1201,gbé-ga,https://glosbe.com/yo/en/gb%C3%A9-ga,2025-05-08 08:15:32,error,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
1202,gbédè,https://glosbe.com/yo/en/gb%C3%A9d%C3%A8,2025-05-08 08:43:46,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%A9d%C3%A8 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF17110>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1203,gbéga,https://glosbe.com/yo/en/gb%C3%A9ga,2025-05-08 08:45:34,success,
1204,Gbéjáde Nírọ̀rùn,https://glosbe.com/yo/en/Gb%C3%A9j%C3%A1de%20N%C3%ADr%E1%BB%8D%CC%80r%C3%B9n,2025-05-08 08:35:56,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/Gb%C3%A9j%C3%A1de%20N%C3%ADr%E1%BB%8D%CC%80r%C3%B9n (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF160D0>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1205,gbéringbérin,https://glosbe.com/yo/en/gb%C3%A9ringb%C3%A9rin,2025-05-08 08:45:02,success,
1206,Gbéringbérin,https://glosbe.com/yo/en/Gb%C3%A9ringb%C3%A9rin,2025-05-08 08:48:30,success,
1207,gbígbà,https://glosbe.com/yo/en/gb%C3%ADgb%C3%A0,2025-05-08 08:48:45,success,
1208,gbígbà ìjúbà,https://glosbe.com/yo/en/gb%C3%ADgb%C3%A0%20%C3%ACj%C3%BAb%C3%A0,2025-05-08 08:20:27,success,
1209,Gbígbà ẹ̀dà fáìlì,https://glosbe.com/yo/en/Gb%C3%ADgb%C3%A0%20%E1%BA%B9%CC%80d%C3%A0%20f%C3%A1%C3%ACl%C3%AC,2025-05-08 08:15:49,success,
1210,gbígbà ẹ̀dà fáìlì,https://glosbe.com/yo/en/gb%C3%ADgb%C3%A0%20%E1%BA%B9%CC%80d%C3%A0%20f%C3%A1%C3%ACl%C3%AC,2025-05-08 08:46:51,success,
1211,gbígbé,https://glosbe.com/yo/en/gb%C3%ADgb%C3%A9,2025-05-08 08:17:33,success,
1212,gbígbé dátà,https://glosbe.com/yo/en/gb%C3%ADgb%C3%A9%20d%C3%A1t%C3%A0,2025-05-08 08:23:25,success,
1213,gbígbé lọ,https://glosbe.com/yo/en/gb%C3%ADgb%C3%A9%20l%E1%BB%8D,2025-05-08 08:15:18,success,
1214,gbígbìn,https://glosbe.com/yo/en/gb%C3%ADgb%C3%ACn,2025-05-08 08:21:56,success,
1215,gbígbìn igi,https://glosbe.com/yo/en/gb%C3%ADgb%C3%ACn%20igi,2025-05-08 08:47:12,success,
1216,gbígbó bí ajá,https://glosbe.com/yo/en/gb%C3%ADgb%C3%B3%20b%C3%AD%20aj%C3%A1,2025-05-08 08:42:58,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%ADgb%C3%B3%20b%C3%AD%20aj%C3%A1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF174D0>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1217,gbígbẹ,https://glosbe.com/yo/en/gb%C3%ADgb%E1%BA%B9,2025-05-08 08:18:34,success,
1218,gbòmìnira,https://glosbe.com/yo/en/gb%C3%B2m%C3%ACnira,2025-05-08 08:27:22,success,
1219,gbòngbò alágbáraméjì,https://glosbe.com/yo/en/gb%C3%B2ngb%C3%B2%20al%C3%A1gb%C3%A1ram%C3%A9j%C3%AC,2025-05-08 08:15:24,success,
1220,gbòǹgbò,https://glosbe.com/yo/en/gb%C3%B2%C7%B9gb%C3%B2,2025-05-08 08:15:55,success,
1221,gbó,https://glosbe.com/yo/en/gb%C3%B3,2025-05-08 08:47:47,success,
1222,gbó bí ajá,https://glosbe.com/yo/en/gb%C3%B3%20b%C3%AD%20aj%C3%A1,2025-05-08 08:39:47,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%B3%20b%C3%AD%20aj%C3%A1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF16E90>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1223,gbógun sí,https://glosbe.com/yo/en/gb%C3%B3gun%20s%C3%AD,2025-05-08 08:48:03,success,
1224,gbólóhùn,https://glosbe.com/yo/en/gb%C3%B3l%C3%B3h%C3%B9n,2025-05-08 08:19:57,success,
1225,gbóná,https://glosbe.com/yo/en/gb%C3%B3n%C3%A1,2025-05-08 08:48:35,success,
1226,gbóná janjan,https://glosbe.com/yo/en/gb%C3%B3n%C3%A1%20janjan,2025-05-08 08:48:22,success,
1227,gbóná lọwọwọ,https://glosbe.com/yo/en/gb%C3%B3n%C3%A1%20l%E1%BB%8Dw%E1%BB%8Dw%E1%BB%8D,2025-05-08 08:29:46,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%B3n%C3%A1%20l%E1%BB%8Dw%E1%BB%8Dw%E1%BB%8D (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF15450>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1228,gbórin,https://glosbe.com/yo/en/gb%C3%B3rin,2025-05-08 08:36:42,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%C3%B3rin (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF14910>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1229,gbẹ́,https://glosbe.com/yo/en/gb%E1%BA%B9%CC%81,2025-05-08 08:46:45,success,
1230,gbẹ́nàgbẹ́nà,https://glosbe.com/yo/en/gb%E1%BA%B9%CC%81n%C3%A0gb%E1%BA%B9%CC%81n%C3%A0,2025-05-08 08:44:47,success,
1231,gbọjànsanwó,https://glosbe.com/yo/en/gb%E1%BB%8Dj%C3%A0nsanw%C3%B3,2025-05-08 08:34:24,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%E1%BB%8Dj%C3%A0nsanw%C3%B3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF15A90>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1232,gbọ̀n,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%80n,2025-05-08 08:40:36,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%E1%BB%8D%CC%80n (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF17250>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1233,gbọ̀ngàn ìjọba,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%80ng%C3%A0n%20%C3%ACj%E1%BB%8Dba,2025-05-08 08:15:40,success,
1234,gbọ̀ngàn ìtajà,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%80ng%C3%A0n%20%C3%ACtaj%C3%A0,2025-05-08 08:45:48,success,
1235,gbọ̀ngàn ìṣeré ìdárayá,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%80ng%C3%A0n%20%C3%AC%E1%B9%A3er%C3%A9%20%C3%ACd%C3%A1ray%C3%A1,2025-05-08 08:22:24,success,
1236,gbọ̀ngàn ìṣeré ìfarapitú,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%80ng%C3%A0n%20%C3%AC%E1%B9%A3er%C3%A9%20%C3%ACfarapit%C3%BA,2025-05-08 08:32:52,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%E1%BB%8D%CC%80ng%C3%A0n%20%C3%AC%E1%B9%A3er%C3%A9%20%C3%ACfarapit%C3%BA (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF14CD0>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1237,gbọ̀rọ̀,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%80r%E1%BB%8D%CC%80,2025-05-08 08:47:31,success,
1238,gbọ́,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%81,2025-05-08 08:17:03,success,
1239,gbọ́n féfé,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%81n%20f%C3%A9f%C3%A9,2025-05-08 08:25:24,success,
1240,gbọ́ràn,https://glosbe.com/yo/en/gb%E1%BB%8D%CC%81r%C3%A0n,2025-05-08 08:30:33,error,"HTTPSConnectionPool(host='glosbe.com', port=443): Max retries exceeded with url: /yo/en/gb%E1%BB%8D%CC%81r%C3%A0n (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CC3EF147D0>, 'Connection to glosbe.com timed out. (connect timeout=30)'))"
1241,gele,https://glosbe.com/yo/en/gele,2025-05-08 08:10:03,success,
